K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.002000,0.010000,0.850000,30,0.991434,0.002482
64,0.002000,0.010000,0.850000,35,0.991366,0.002482
64,0.002000,0.010000,0.850000,40,0.991335,0.002482
64,0.002000,0.010000,0.850000,45,0.991322,0.002482
64,0.002000,0.010000,0.850000,49,0.992143,0.002773
64,0.002000,0.010000,0.850000,50,0.990491,0.001809
64,0.002000,0.010000,0.875000,5,0.993552,0.002485
64,0.002000,0.010000,0.875000,10,0.992596,0.002423
64,0.002000,0.010000,0.875000,15,0.990487,0.002330
64,0.002000,0.010000,0.875000,20,0.988554,0.002299
64,0.002000,0.010000,0.875000,25,0.987375,0.002300
64,0.002000,0.010000,0.875000,30,0.986745,0.002307
64,0.002000,0.010000,0.875000,35,0.986420,0.002312
64,0.002000,0.010000,0.875000,40,0.986253,0.002315
64,0.002000,0.010000,0.875000,45,0.986167,0.002317
64,0.002000,0.010000,0.875000,50,0.986123,0.002318
64,0.002000,0.010000,0.900000,5,0.993530,0.002486
64,0.002000,0.010000,0.900000,10,0.991694,0.002449
64,0.002000,0.010000,0.900000,15,0.986659,0.002452
64,0.002000,0.010000,0.900000,20,0.983142,0.002550
64,0.002000,0.010000,0.900000,25,0.981580,0.002618
64,0.002000,0.010000,0.900000,30,0.980774,0.002651
64,0.002000,0.010000,0.900000,35,0.980309,0.002666
64,0.002000,0.010000,0.900000,40,0.980032,0.002674
64,0.002000,0.010000,0.900000,45,0.979868,0.002677
64,0.002000,0.010000,0.900000,50,0.979770,0.002679
64,0.002000,0.010000,0.925000,5,0.993492,0.002494
64,0.002000,0.010000,0.925000,10,0.989711,0.002615
64,0.002000,0.010000,0.925000,15,0.981800,0.002675
64,0.002000,0.010000,0.925000,20,0.977965,0.002719
64,0.002000,0.010000,0.925000,25,0.975157,0.002725
64,0.002000,0.010000,0.925000,30,0.973333,0.002708
64,0.002000,0.010000,0.925000,35,0.972184,0.002687
64,0.002000,0.010000,0.925000,40,0.971451,0.002668
64,0.002000,0.010000,0.925000,45,0.970974,0.002655
64,0.002000,0.010000,0.925000,50,0.970660,0.002645
64,0.002000,0.010000,0.950000,5,0.993451,0.002488
64,0.002000,0.010000,0.950000,10,0.986581,0.002564
64,0.002000,0.010000,0.950000,15,0.977899,0.002718
64,0.002000,0.010000,0.950000,20,0.971664,0.002719
64,0.002000,0.010000,0.950000,25,0.968024,0.002725
64,0.002000,0.010000,0.950000,30,0.965874,0.002670
64,0.002000,0.010000,0.950000,35,0.964491,0.002601
64,0.002000,0.010000,0.950000,40,0.963581,0.002549
64,0.002000,0.010000,0.950000,45,0.962981,0.002514
64,0.002000,0.010000,0.950000,50,0.962584,0.002489
64,0.002000,0.010000,0.975000,5,0.993382,0.002508
64,0.002000,0.010000,0.975000,10,0.982963,0.002725
64,0.002000,0.010000,0.975000,15,0.972242,0.002781
64,0.002000,0.010000,0.975000,20,0.965647,0.002551
64,0.002000,0.010000,0.975000,25,0.962326,0.002442
64,0.002000,0.010000,0.975000,30,0.961169,0.002380
64,0.002000,0.010000,0.975000,31,0.959625,0.000000
64,0.002000,0.010000,0.975000,33,0.964177,0.000000
64,0.002000,0.010000,0.975000,35,0.960655,0.002308
64,0.002000,0.010000,0.975000,36,0.958766,0.000803
64,0.002000,0.010000,0.975000,38,0.964197,0.000000
64,0.002000,0.010000,1.000000,5,0.993304,0.002478
64,0.002000,0.010000,1.000000,10,0.979975,0.002759
64,0.002000,0.010000,1.000000,15,0.967277,0.002622
64,0.002000,0.010000,1.000000,20,0.961567,0.002488
64,0.002000,0.010000,1.000000,24,0.964141,0.000000
64,0.002000,0.010000,1.000000,25,0.960035,0.002258
64,0.002000,0.010000,1.000000,26,0.961543,0.002737
64,0.002000,0.020000,0.750000,5,0.993618,0.002493
64,0.002000,0.020000,0.750000,10,0.993564,0.002495
64,0.002000,0.020000,0.750000,15,0.993544,0.002497
64,0.002000,0.020000,0.750000,18,0.994711,0.002282
64,0.002000,0.020000,0.750000,19,0.992795,0.002178
64,0.002000,0.020000,0.750000,20,0.990663,0.000000
64,0.002000,0.020000,0.775000,5,0.993612,0.002496
64,0.002000,0.020000,0.775000,10,0.993525,0.002506
64,0.002000,0.020000,0.775000,15,0.993479,0.002511
64,0.002000,0.020000,0.775000,20,0.993463,0.002513
64,0.002000,0.020000,0.775000,22,0.995984,0.001659
64,0.002000,0.020000,0.775000,23,0.991608,0.001495
64,0.002000,0.020000,0.775000,24,0.992119,0.000463
64,0.002000,0.020000,0.800000,5,0.993602,0.002488
64,0.002000,0.020000,0.800000,10,0.993451,0.002483
64,0.002000,0.020000,0.800000,15,0.993341,0.002479
64,0.002000,0.020000,0.800000,20,0.993294,0.002478
64,0.002000,0.020000,0.800000,25,0.993277,0.002477
64,0.002000,0.020000,0.800000,28,0.993064,0.000000
64,0.002000,0.020000,0.800000,29,0.992962,0.002580
64,0.002000,0.020000,0.800000,30,0.995969,0.000000
64,0.002000,0.020000,0.825000,5,0.993588,0.002490
64,0.002000,0.020000,0.825000,10,0.993318,0.002489
64,0.002000,0.020000,0.825000,15,0.993039,0.002488
64,0.002000,0.020000,0.825000,20,0.992880,0.002488
64,0.002000,0.020000,0.825000,25,0.992809,0.002488
64,0.002000,0.020000,0.825000,30,0.992781,0.002489
64,0.002000,0.020000,0.825000,35,0.992769,0.002488
64,0.002000,0.020000,0.825000,37,0.992800,0.002331
64,0.002000,0.020000,0.825000,38,0.992693,0.002820
64,0.002000,0.020000,0.850000,5,0.993575,0.002483
64,0.002000,0.020000,0.850000,10,0.993093,0.002446
64,0.002000,0.020000,0.850000,15,0.992358,0.002396
64,0.002000,0.020000,0.850000,20,0.991802,0.002365
64,0.002000,0.020000,0.850000,25,0.991493,0.002350
64,0.002000,0.020000,0.850000,30,0.991343,0.002343
64,0.002000,0.020000,0.850000,35,0.991273,0.002340
64,0.002000,0.020000,0.850000,40,0.991242,0.002339
64,0.002000,0.020000,0.850000,45,0.991228,0.002338
64,0.002000,0.020000,0.850000,48,0.991495,0.000000
64,0.002000,0.020000,0.850000,49,0.988594,0.000190
64,0.002000,0.020000,0.850000,50,0.991935,0.002303
64,0.002000,0.020000,0.875000,5,0.993559,0.002489
64,0.002000,0.020000,0.875000,10,0.992680,0.002487
64,0.002000,0.020000,0.875000,15,0.990735,0.002523
64,0.002000,0.020000,0.875000,20,0.988919,0.002574
64,0.002000,0.020000,0.875000,25,0.987789,0.002600
64,0.002000,0.020000,0.875000,30,0.987178,0.002611
64,0.002000,0.020000,0.875000,35,0.986860,0.002616
64,0.002000,0.020000,0.875000,40,0.986696,0.002618
64,0.002000,0.020000,0.875000,45,0.986612,0.002619
64,0.002000,0.020000,0.875000,50,0.986569,0.002620
64,0.002000,0.020000,0.900000,5,0.993528,0.002494
64,0.002000,0.020000,0.900000,10,0.991671,0.002562
64,0.002000,0.020000,0.900000,15,0.986690,0.002685
64,0.002000,0.020000,0.900000,20,0.983273,0.002690
64,0.002000,0.020000,0.900000,25,0.981766,0.002697
64,0.002000,0.020000,0.900000,30,0.980990,0.002708
64,0.002000,0.020000,0.900000,35,0.980542,0.002716
64,0.002000,0.020000,0.900000,40,0.980277,0.002721
64,0.002000,0.020000,0.900000,45,0.980118,0.002725
64,0.002000,0.020000,0.900000,50,0.980024,0.002726
64,0.002000,0.020000,0.925000,5,0.993504,0.002491
64,0.002000,0.020000,0.925000,10,0.989964,0.002545
64,0.002000,0.020000,0.925000,15,0.982330,0.002609
64,0.002000,0.020000,0.925000,20,0.978751,0.002639
64,0.002000,0.020000,0.925000,25,0.975952,0.002682
64,0.002000,0.020000,0.925000,30,0.974038,0.002715
64,0.002000,0.020000,0.925000,35,0.972824,0.002727
64,0.002000,0.020000,0.925000,40,0.972052,0.002729
64,0.002000,0.020000,0.925000,45,0.971553,0.002727
64,0.002000,0.020000,0.925000,50,0.971227,0.002725
64,0.002000,0.020000,0.950000,5,0.993451,0.002478
64,0.002000,0.020000,0.950000,10,0.986726,0.002378
64,0.002000,0.020000,0.950000,15,0.978218,0.002931
64,0.002000,0.020000,0.950000,20,0.971807,0.002943
64,0.002000,0.020000,0.950000,25,0.968210,0.002768
64,0.002000,0.020000,0.950000,30,0.966137,0.002621
64,0.002000,0.020000,0.950000,35,0.964786,0.002532
64,0.002000,0.020000,0.950000,40,0.963874,0.002482
64,0.002000,0.020000,0.950000,45,0.963257,0.002454
64,0.002000,0.020000,0.950000,50,0.962837,0.002440
64,0.002000,0.020000,0.975000,5,0.993392,0.002485
64,0.002000,0.020000,0.975000,10,0.983269,0.002669
64,0.002000,0.020000,0.975000,15,0.972512,0.002827
64,0.002000,0.020000,0.975000,20,0.965851,0.002631
64,0.002000,0.020000,0.975000,25,0.962571,0.002460
64,0.002000,0.020000,0.975000,30,0.961204,0.002466
64,0.002000,0.020000,0.975000,35,0.960656,0.002477
64,0.002000,0.020000,0.975000,36,0.959209,0.000000
64,0.002000,0.020000,0.975000,37,0.960576,0.002482
64,0.002000,0.020000,0.975000,38,0.959339,0.000000
64,0.002000,0.020000,0.975000,39,0.961716,0.002763
64,0.002000,0.020000,0.975000,40,0.958574,0.000000
64,0.002000,0.020000,1.000000,5,0.993312,0.002504
64,0.002000,0.020000,1.000000,10,0.980386,0.002712
64,0.002000,0.020000,1.000000,15,0.967586,0.002783
64,0.002000,0.020000,1.000000,20,0.961534,0.002450
64,0.002000,0.020000,1.000000,24,0.963569,0.000000
64,0.002000,0.020000,1.000000,25,0.959679,0.002232
64,0.002000,0.020000,1.000000,26,0.960020,0.002136
64,0.002000,0.050000,0.750000,5,0.993622,0.002490
64,0.002000,0.050000,0.750000,10,0.993572,0.002490
64,0.002000,0.050000,0.750000,15,0.993553,0.002491
64,0.002000,0.050000,0.750000,17,0.993266,0.000000
64,0.002000,0.050000,0.750000,18,0.994867,0.002238
64,0.002000,0.050000,0.750000,19,0.992553,0.002450
64,0.002000,0.050000,0.775000,5,0.993613,0.002490
64,0.002000,0.050000,0.775000,10,0.993528,0.002487
64,0.002000,0.050000,0.775000,15,0.993484,0.002486
64,0.002000,0.050000,0.775000,20,0.993469,0.002485
64,0.002000,0.050000,0.775000,21,0.992696,0.000000
64,0.002000,0.050000,0.775000,22,0.993993,0.003350
64,0.002000,0.050000,0.775000,23,0.993427,0.002335
64,0.002000,0.050000,0.800000,5,0.993607,0.002489
64,0.002000,0.050000,0.800000,10,0.993476,0.002484
64,0.002000,0.050000,0.800000,15,0.993381,0.002480
64,0.002000,0.050000,0.800000,20,0.993341,0.002478
64,0.002000,0.050000,0.800000,25,0.993326,0.002477
64,0.002000,0.050000,0.800000,27,0.990549,0.000000
64,0.002000,0.050000,0.800000,28,0.993291,0.002760
64,0.002000,0.050000,0.800000,29,0.994314,0.001291
64,0.002000,0.050000,0.825000,5,0.993598,0.002492
64,0.002000,0.050000,0.825000,10,0.993371,0.002496
64,0.002000,0.050000,0.825000,15,0.993138,0.002500
64,0.002000,0.050000,0.825000,20,0.993005,0.002502
64,0.002000,0.050000,0.825000,25,0.992947,0.002503
64,0.002000,0.050000,0.825000,30,0.992923,0.002504
64,0.002000,0.050000,0.825000,35,0.992914,0.002504
64,0.002000,0.050000,0.825000,36,0.996168,0.000478
64,0.002000,0.050000,0.825000,37,0.990747,0.000898
64,0.002000,0.050000,0.825000,38,0.993650,0.002939
64,0.002000,0.050000,0.850000,5,0.993586,0.002494
64,0.002000,0.050000,0.850000,10,0.993198,0.002506
64,0.002000,0.050000,0.850000,15,0.992613,0.002527
64,0.002000,0.050000,0.850000,20,0.992165,0.002544
64,0.002000,0.050000,0.850000,25,0.991915,0.002553
64,0.002000,0.050000,0.850000,30,0.991793,0.002558
64,0.002000,0.050000,0.850000,35,0.991736,0.002560
64,0.002000,0.050000,0.850000,40,0.991710,0.002562
64,0.002000,0.050000,0.850000,45,0.991699,0.002562
64,0.002000,0.050000,0.850000,47,0.995855,0.000000
64,0.002000,0.050000,0.850000,48,0.990870,0.002209
64,0.002000,0.050000,0.850000,49,0.991524,0.002278
64,0.002000,0.050000,0.875000,5,0.993564,0.002491
64,0.002000,0.050000,0.875000,10,0.992764,0.002488
64,0.002000,0.050000,0.875000,15,0.991003,0.002496
64,0.002000,0.050000,0.875000,20,0.989340,0.002513
64,0.002000,0.050000,0.875000,25,0.988290,0.002522
64,0.002000,0.050000,0.875000,30,0.987718,0.002526
64,0.002000,0.050000,0.875000,35,0.987418,0.002528
64,0.002000,0.050000,0.875000,40,0.987263,0.002529
64,0.002000,0.050000,0.875000,45,0.987184,0.002529
64,0.002000,0.050000,0.875000,50,0.987143,0.002529
64,0.002000,0.050000,0.900000,5,0.993551,0.002495
64,0.002000,0.050000,0.900000,10,0.992076,0.002540
64,0.002000,0.050000,0.900000,15,0.987785,0.002664
64,0.002000,0.050000,0.900000,20,0.984315,0.002717
64,0.002000,0.050000,0.900000,25,0.982691,0.002764
64,0.002000,0.050000,0.900000,30,0.981902,0.002804
64,0.002000,0.050000,0.900000,35,0.981472,0.002829
64,0.002000,0.050000,0.900000,40,0.981224,0.002844
64,0.002000,0.050000,0.900000,45,0.981079,0.002853
64,0.002000,0.050000,0.900000,50,0.980994,0.002858
64,0.002000,0.050000,0.925000,5,0.993518,0.002488
64,0.002000,0.050000,0.925000,10,0.990489,0.002448
64,0.002000,0.050000,0.925000,15,0.982924,0.002628
64,0.002000,0.050000,0.925000,20,0.979397,0.002833
64,0.002000,0.050000,0.925000,25,0.976842,0.002909
64,0.002000,0.050000,0.925000,30,0.975039,0.002938
64,0.002000,0.050000,0.925000,35,0.973865,0.002946
64,0.002000,0.050000,0.925000,40,0.973105,0.002944
64,0.002000,0.050000,0.925000,45,0.972610,0.002939
64,0.002000,0.050000,0.925000,50,0.972283,0.002934
64,0.002000,0.050000,0.950000,5,0.993473,0.002493
64,0.002000,0.050000,0.950000,10,0.987458,0.002654
64,0.002000,0.050000,0.950000,15,0.979416,0.002687
64,0.002000,0.050000,0.950000,20,0.973300,0.002685
64,0.002000,0.050000,0.950000,25,0.969379,0.002668
64,0.002000,0.050000,0.950000,30,0.967106,0.002638
64,0.002000,0.050000,0.950000,35,0.965661,0.002605
64,0.002000,0.050000,0.950000,40,0.964681,0.002575
64,0.002000,0.050000,0.950000,45,0.963996,0.002549
64,0.002000,0.050000,0.950000,50,0.963511,0.002528
64,0.002000,0.050000,0.975000,5,0.993418,0.002481
64,0.002000,0.050000,0.975000,10,0.983982,0.002576
64,0.002000,0.050000,0.975000,15,0.973923,0.002972
64,0.002000,0.050000,0.975000,20,0.967188,0.002853
64,0.002000,0.050000,0.975000,25,0.963486,0.002626
64,0.002000,0.050000,0.975000,30,0.961461,0.002534
64,0.002000,0.050000,0.975000,35,0.960595,0.002527
64,0.002000,0.050000,0.975000,40,0.960149,0.002540
64,0.002000,0.050000,0.975000,42,0.958898,0.000008
64,0.002000,0.050000,0.975000,43,0.960935,0.002858
64,0.002000,0.050000,0.975000,44,0.961132,0.002885
64,0.002000,0.050000,0.975000,45,0.958187,0.000067
64,0.002000,0.050000,0.975000,46,0.958253,0.000000
64,0.002000,0.050000,1.000000,5,0.993368,0.002485
64,0.002000,0.050000,1.000000,10,0.981281,0.002680
64,0.002000,0.050000,1.000000,15,0.968617,0.002737
64,0.002000,0.050000,1.000000,20,0.962256,0.002474
64,0.002000,0.050000,1.000000,25,0.959945,0.002464
64,0.002000,0.050000,1.000000,27,0.958336,0.000000
64,0.002000,0.050000,1.000000,28,0.959626,0.002384
64,0.002000,0.050000,1.000000,29,0.960578,0.002770
64,0.002000,0.100000,0.750000,5,0.993627,0.002491
64,0.002000,0.100000,0.750000,10,0.993586,0.002491
64,0.002000,0.100000,0.750000,15,0.993571,0.002490
64,0.002000,0.100000,0.750000,17,0.994303,0.002685
64,0.002000,0.100000,0.750000,18,0.993080,0.002221
64,0.002000,0.100000,0.775000,5,0.993623,0.002490
64,0.002000,0.100000,0.775000,10,0.993559,0.002488
64,0.002000,0.100000,0.775000,15,0.993527,0.002487
64,0.002000,0.100000,0.775000,20,0.993516,0.002487
64,0.002000,0.100000,0.775000,21,0.993666,0.001787
64,0.002000,0.100000,0.775000,22,0.993731,0.003030
64,0.002000,0.100000,0.800000,5,0.993615,0.002490
64,0.002000,0.100000,0.800000,10,0.993508,0.002485
64,0.002000,0.100000,0.800000,15,0.993433,0.002482
64,0.002000,0.100000,0.800000,20,0.993401,0.002480
64,0.002000,0.100000,0.800000,25,0.993389,0.002480
64,0.002000,0.100000,0.800000,26,0.992341,0.001749
64,0.002000,0.100000,0.800000,27,0.992666,0.002357
64,0.002000,0.100000,0.800000,28,0.995288,0.001996
64,0.002000,0.100000,0.825000,5,0.993604,0.002490
64,0.002000,0.100000,0.825000,10,0.993416,0.002489
64,0.002000,0.100000,0.825000,15,0.993227,0.002486
64,0.002000,0.100000,0.825000,20,0.993120,0.002485
64,0.002000,0.100000,0.825000,25,0.993073,0.002485
64,0.002000,0.100000,0.825000,30,0.993055,0.002485
64,0.002000,0.100000,0.825000,34,0.990720,0.000739
64,0.002000,0.100000,0.825000,35,0.993630,0.002426
64,0.002000,0.100000,0.825000,36,0.993284,0.002324
64,0.002000,0.100000,0.825000,37,0.992048,0.000000
64,0.002000,0.100000,0.850000,5,0.993599,0.002491
64,0.002000,0.100000,0.850000,10,0.993291,0.002491
64,0.002000,0.100000,0.850000,15,0.992837,0.002494
64,0.002000,0.100000,0.850000,20,0.992492,0.002497
64,0.002000,0.100000,0.850000,25,0.992298,0.002500
64,0.002000,0.100000,0.850000,30,0.992202,0.002501
64,0.002000,0.100000,0.850000,35,0.992159,0.002501
64,0.002000,0.100000,0.850000,40,0.992138,0.002502
64,0.002000,0.100000,0.850000,45,0.992130,0.002502
64,0.002000,0.100000,0.850000,46,0.992097,0.002477
64,0.002000,0.100000,0.850000,47,0.992491,0.002552
64,0.002000,0.100000,0.850000,48,0.990050,0.000000
64,0.002000,0.100000,0.875000,5,0.993584,0.002495
64,0.002000,0.100000,0.875000,10,0.992971,0.002532
64,0.002000,0.100000,0.875000,15,0.991621,0.002616
64,0.002000,0.100000,0.875000,20,0.990286,0.002695
64,0.002000,0.100000,0.875000,25,0.989401,0.002741
64,0.002000,0.100000,0.875000,30,0.988900,0.002763
64,0.002000,0.100000,0.875000,35,0.988634,0.002774
64,0.002000,0.100000,0.875000,40,0.988495,0.002779
64,0.002000,0.100000,0.875000,45,0.988423,0.002782
64,0.002000,0.100000,0.875000,50,0.988386,0.002783
64,0.002000,0.100000,0.900000,5,0.993555,0.002496
64,0.002000,0.100000,0.900000,10,0.992256,0.002544
64,0.002000,0.100000,0.900000,15,0.988454,0.002667
64,0.002000,0.100000,0.900000,20,0.985146,0.002727
64,0.002000,0.100000,0.900000,25,0.983534,0.002759
64,0.002000,0.100000,0.900000,30,0.982771,0.002785
64,0.002000,0.100000,0.900000,35,0.982372,0.002804
64,0.002000,0.100000,0.900000,40,0.982149,0.002816
64,0.002000,0.100000,0.900000,45,0.982021,0.002824
64,0.002000,0.100000,0.900000,50,0.981946,0.002828
64,0.002000,0.100000,0.925000,5,0.993537,0.002490
64,0.002000,0.100000,0.925000,10,0.991062,0.002487
64,0.002000,0.100000,0.925000,15,0.984052,0.002592
64,0.002000,0.100000,0.925000,20,0.980788,0.002681
64,0.002000,0.100000,0.925000,25,0.978639,0.002707
64,0.002000,0.100000,0.925000,30,0.976953,0.002718
64,0.002000,0.100000,0.925000,35,0.975767,0.002726
64,0.002000,0.100000,0.925000,40,0.974971,0.002733
64,0.002000,0.100000,0.925000,45,0.974443,0.002738
64,0.002000,0.100000,0.925000,50,0.974092,0.002741
64,0.002000,0.100000,0.950000,5,0.993510,0.002494
64,0.002000,0.100000,0.950000,10,0.988702,0.002643
64,0.002000,0.100000,0.950000,15,0.980664,0.002804
64,0.002000,0.100000,0.950000,20,0.975221,0.002846
64,0.002000,0.100000,0.950000,25,0.971121,0.002766
64,0.002000,0.100000,0.950000,30,0.968674,0.002701
64,0.002000,0.100000,0.950000,35,0.967208,0.002642
64,0.002000,0.100000,0.950000,40,0.966266,0.002590
64,0.002000,0.100000,0.950000,45,0.965612,0.002552
64,0.002000,0.100000,0.950000,50,0.965136,0.002527
64,0.002000,0.100000,0.975000,5,0.993476,0.002493
64,0.002000,0.100000,0.975000,10,0.985414,0.002624
64,0.002000,0.100000,0.975000,15,0.975982,0.002556
64,0.002000,0.100000,0.975000,20,0.968707,0.002657
64,0.002000,0.100000,0.975000,25,0.965066,0.002593
64,0.002000,0.100000,0.975000,30,0.962644,0.002470
64,0.002000,0.100000,0.975000,35,0.961255,0.002405
64,0.002000,0.100000,0.975000,40,0.960481,0.002410
64,0.002000,0.100000,0.975000,45,0.959939,0.002450
64,0.002000,0.100000,0.975000,50,0.959604,0.002499
64,0.002000,0.100000,1.000000,5,0.993410,0.002498
64,0.002000,0.100000,1.000000,10,0.982390,0.002634
64,0.002000,0.100000,1.000000,15,0.970680,0.002691
64,0.002000,0.100000,1.000000,20,0.963993,0.002528
64,0.002000,0.100000,1.000000,25,0.960593,0.002623
64,0.002000,0.100000,1.000000,30,0.959194,0.002532
64,0.002000,0.100000,1.000000,31,0.957671,0.000253
64,0.002000,0.100000,1.000000,32,0.959039,0.002537
64,0.002000,0.100000,1.000000,33,0.962661,0.000000
64,0.005000,0.001000,0.750000,5,0.989397,0.002718
64,0.005000,0.001000,0.750000,10,0.981891,0.002711
64,0.005000,0.001000,0.750000,15,0.980564,0.002725
64,0.005000,0.001000,0.750000,20,0.980264,0.002731
64,0.005000,0.001000,0.750000,25,0.980193,0.002733
64,0.005000,0.001000,0.750000,30,0.980176,0.002733
64,0.005000,0.001000,0.750000,32,0.980611,0.003105
64,0.005000,0.001000,0.750000,33,0.979883,0.002411
64,0.005000,0.001000,0.775000,5,0.987708,0.002763
64,0.005000,0.001000,0.775000,10,0.979528,0.002794
64,0.005000,0.001000,0.775000,15,0.977675,0.002799
64,0.005000,0.001000,0.775000,20,0.977138,0.002795
64,0.005000,0.001000,0.775000,25,0.976987,0.002793
64,0.005000,0.001000,0.775000,30,0.976945,0.002793
64,0.005000,0.001000,0.775000,35,0.976933,0.002793
64,0.005000,0.001000,0.775000,36,0.977532,0.003312
64,0.005000,0.001000,0.775000,37,0.976532,0.002300
64,0.005000,0.001000,0.800000,5,0.986555,0.002725
64,0.005000,0.001000,0.800000,10,0.976975,0.002909
64,0.005000,0.001000,0.800000,15,0.974101,0.002931
64,0.005000,0.001000,0.800000,20,0.973220,0.002930
64,0.005000,0.001000,0.800000,25,0.972942,0.002930
64,0.005000,0.001000,0.800000,30,0.972852,0.002929
64,0.005000,0.001000,0.800000,35,0.972823,0.002929
64,0.005000,0.001000,0.800000,40,0.972813,0.002929
64,0.005000,0.001000,0.800000,41,0.973258,0.003051
64,0.005000,0.001000,0.800000,42,0.972339,0.000000
64,0.005000,0.001000,0.825000,5,0.984519,0.002788
64,0.005000,0.001000,0.825000,10,0.973968,0.002845
64,0.005000,0.001000,0.825000,15,0.970604,0.002756
64,0.005000,0.001000,0.825000,20,0.969506,0.002717
64,0.005000,0.001000,0.825000,25,0.969111,0.002703
64,0.005000,0.001000,0.825000,30,0.968964,0.002697
64,0.005000,0.001000,0.825000,35,0.968908,0.002695
64,0.005000,0.001000,0.825000,40,0.968886,0.002695
64,0.005000,0.001000,0.825000,45,0.968879,0.002694
64,0.005000,0.001000,0.825000,46,0.970200,0.002617
64,0.005000,0.001000,0.825000,47,0.968453,0.000000
64,0.005000,0.001000,0.850000,5,0.982968,0.002856
64,0.005000,0.001000,0.850000,10,0.970916,0.002815
64,0.005000,0.001000,0.850000,15,0.967270,0.002603
64,0.005000,0.001000,0.850000,20,0.965939,0.002557
64,0.005000,0.001000,0.850000,25,0.965399,0.002546
64,0.005000,0.001000,0.850000,30,0.965169,0.002544
64,0.005000,0.001000,0.850000,35,0.965070,0.002543
64,0.005000,0.001000,0.850000,40,0.965026,0.002543
64,0.005000,0.001000,0.850000,45,0.965007,0.002542
64,0.005000,0.001000,0.850000,50,0.964998,0.002542
64,0.005000,0.001000,0.875000,5,0.981663,0.002589
64,0.005000,0.001000,0.875000,10,0.968330,0.002763
64,0.005000,0.001000,0.875000,15,0.964223,0.002705
64,0.005000,0.001000,0.875000,20,0.962829,0.002635
64,0.005000,0.001000,0.875000,25,0.962332,0.002591
64,0.005000,0.001000,0.875000,30,0.962131,0.002568
64,0.005000,0.001000,0.875000,35,0.962041,0.002557
64,0.005000,0.001000,0.875000,40,0.961998,0.002551
64,0.005000,0.001000,0.875000,45,0.961977,0.002548
64,0.005000,0.001000,0.875000,50,0.961966,0.002546
64,0.005000,0.001000,0.900000,5,0.980247,0.003006
64,0.005000,0.001000,0.900000,10,0.965689,0.002561
64,0.005000,0.001000,0.900000,15,0.961877,0.002513
64,0.005000,0.001000,0.900000,20,0.961120,0.002460
64,0.005000,0.001000,0.900000,24,0.960218,0.000000
64,0.005000,0.001000,0.900000,25,0.961053,0.002576
64,0.005000,0.001000,0.900000,26,0.962708,0.001721
64,0.005000,0.001000,0.900000,28,0.957579,0.000000
64,0.005000,0.001000,0.900000,29,0.962344,0.002557
64,0.005000,0.001000,0.900000,30,0.959107,0.000000
64,0.005000,0.001000,0.900000,34,0.959095,0.000000
64,0.005000,0.001000,0.925000,5,0.979122,0.002696
64,0.005000,0.001000,0.925000,10,0.963315,0.002619
64,0.005000,0.001000,0.925000,15,0.960684,0.002555
64,0.005000,0.001000,0.925000,16,0.959356,0.000000
64,0.005000,0.001000,0.925000,17,0.960390,0.002473
64,0.005000,0.001000,0.925000,18,0.959247,0.000000
64,0.005000,0.001000,0.925000,19,0.964597,0.000000
64,0.005000,0.001000,0.950000,5,0.977668,0.002902
64,0.005000,0.001000,0.950000,10,0.961561,0.002576
64,0.005000,0.001000,0.950000,13,0.958897,0.000000
64,0.005000,0.001000,0.950000,14,0.960482,0.002717
64,0.005000,0.001000,0.950000,15,0.958450,0.000000
64,0.005000,0.001000,0.975000,5,0.975944,0.002627
64,0.005000,0.001000,0.975000,10,0.960485,0.002357
64,0.005000,0.001000,0.975000,12,0.960208,0.002417
64,0.005000,0.001000,0.975000,13,0.958282,0.000000
64,0.005000,0.001000,1.000000,5,0.974398,0.002853
64,0.005000,0.001000,1.000000,10,0.959780,0.002507
64,0.005000,0.001000,1.000000,11,0.959780,0.002507
64,0.005000,0.002000,0.750000,5,0.989137,0.002609
64,0.005000,0.002000,0.750000,10,0.981799,0.002746
64,0.005000,0.002000,0.750000,15,0.980554,0.002782
64,0.005000,0.002000,0.750000,20,0.980268,0.002791
64,0.005000,0.002000,0.750000,25,0.980201,0.002793
64,0.005000,0.002000,0.750000,30,0.980185,0.002793
64,0.005000,0.002000,0.750000,32,0.980475,0.002795
64,0.005000,0.002000,0.750000,33,0.977554,0.000000
64,0.005000,0.002000,0.775000,5,0.988128,0.002558
64,0.005000,0.002000,0.775000,10,0.979614,0.002507
64,0.005000,0.002000,0.775000,15,0.977708,0.002507
64,0.005000,0.002000,0.775000,20,0.977154,0.002510
64,0.005000,0.002000,0.775000,25,0.976998,0.002511
64,0.005000,0.002000,0.775000,30,0.976955,0.002512
64,0.005000,0.002000,0.775000,35,0.976942,0.002512
64,0.005000,0.002000,0.775000,37,0.976942,0.002512
64,0.005000,0.002000,0.800000,5,0.986226,0.002541
64,0.005000,0.002000,0.800000,10,0.977261,0.002562
64,0.005000,0.002000,0.800000,15,0.974373,0.002552
64,0.005000,0.002000,0.800000,20,0.973472,0.002556
64,0.005000,0.002000,0.800000,25,0.973185,0.002557
64,0.005000,0.002000,0.800000,30,0.973092,0.002558
64,0.005000,0.002000,0.800000,35,0.973062,0.002559
64,0.005000,0.002000,0.800000,40,0.973052,0.002559
