K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.002000,0.100000,0.975000,95,0.963405,0.002348
64,0.002000,0.100000,0.975000,100,0.963206,0.002346
64,0.002000,0.100000,1.000000,5,0.986711,0.002482
64,0.002000,0.100000,1.000000,10,0.980278,0.002555
64,0.002000,0.100000,1.000000,15,0.976288,0.002569
64,0.002000,0.100000,1.000000,20,0.972639,0.002498
64,0.002000,0.100000,1.000000,25,0.969708,0.002440
64,0.002000,0.100000,1.000000,30,0.967069,0.002415
64,0.002000,0.100000,1.000000,35,0.964764,0.002403
64,0.002000,0.100000,1.000000,40,0.962683,0.002393
64,0.002000,0.100000,1.000000,45,0.960806,0.002386
64,0.002000,0.100000,1.000000,50,0.959158,0.002377
64,0.002000,0.100000,1.000000,55,0.957745,0.002367
64,0.002000,0.100000,1.000000,60,0.956550,0.002354
64,0.002000,0.100000,1.000000,65,0.955537,0.002343
64,0.002000,0.100000,1.000000,70,0.954662,0.002333
64,0.002000,0.100000,1.000000,75,0.953893,0.002324
64,0.002000,0.100000,1.000000,80,0.953208,0.002316
64,0.002000,0.100000,1.000000,85,0.952595,0.002307
64,0.002000,0.100000,1.000000,90,0.952045,0.002299
64,0.002000,0.100000,1.000000,95,0.951555,0.002292
64,0.002000,0.100000,1.000000,100,0.951120,0.002287
64,0.005000,0.001000,0.750000,5,0.970789,0.002427
64,0.005000,0.001000,0.750000,10,0.965790,0.002285
64,0.005000,0.001000,0.750000,15,0.964624,0.002264
64,0.005000,0.001000,0.750000,20,0.964347,0.002263
64,0.005000,0.001000,0.750000,25,0.964291,0.002264
64,0.005000,0.001000,0.750000,30,0.964281,0.002265
64,0.005000,0.001000,0.750000,31,0.964544,0.002270
64,0.005000,0.001000,0.750000,32,0.962251,0.000000
64,0.005000,0.001000,0.775000,5,0.969984,0.002369
64,0.005000,0.001000,0.775000,10,0.963970,0.002206
64,0.005000,0.001000,0.775000,15,0.962359,0.002182
64,0.005000,0.001000,0.775000,20,0.961916,0.002178
64,0.005000,0.001000,0.775000,25,0.961796,0.002180
64,0.005000,0.001000,0.775000,30,0.961771,0.002182
64,0.005000,0.001000,0.775000,32,0.964940,0.000000
64,0.005000,0.001000,0.775000,33,0.962606,0.002355
64,0.005000,0.001000,0.775000,34,0.960592,0.000963
64,0.005000,0.001000,0.775000,35,0.959936,0.000000
64,0.005000,0.001000,0.800000,5,0.969093,0.002384
64,0.005000,0.001000,0.800000,10,0.962037,0.002215
64,0.005000,0.001000,0.800000,15,0.959857,0.002181
64,0.005000,0.001000,0.800000,20,0.959171,0.002174
64,0.005000,0.001000,0.800000,25,0.958947,0.002172
64,0.005000,0.001000,0.800000,30,0.958880,0.002175
64,0.005000,0.001000,0.800000,35,0.958865,0.002177
64,0.005000,0.001000,0.800000,36,0.959744,0.002391
64,0.005000,0.001000,0.800000,37,0.957303,0.000000
64,0.005000,0.001000,0.800000,38,0.957806,0.001092
64,0.005000,0.001000,0.800000,39,0.957089,0.000000
64,0.005000,0.001000,0.825000,5,0.968135,0.002338
64,0.005000,0.001000,0.825000,10,0.959939,0.002192
64,0.005000,0.001000,0.825000,15,0.957129,0.002154
64,0.005000,0.001000,0.825000,20,0.956112,0.002149
64,0.005000,0.001000,0.825000,25,0.955743,0.002145
64,0.005000,0.001000,0.825000,30,0.955602,0.002145
64,0.005000,0.001000,0.825000,35,0.955553,0.002148
64,0.005000,0.001000,0.825000,38,0.958668,0.000000
64,0.005000,0.001000,0.825000,39,0.956284,0.001951
64,0.005000,0.001000,0.825000,40,0.954885,0.001880
64,0.005000,0.001000,0.825000,41,0.955902,0.000000
64,0.005000,0.001000,0.825000,42,0.953715,0.000013
64,0.005000,0.001000,0.825000,44,0.953865,0.000000
64,0.005000,0.001000,0.850000,5,0.967202,0.002355
64,0.005000,0.001000,0.850000,10,0.957891,0.002168
64,0.005000,0.001000,0.850000,15,0.954602,0.002111
64,0.005000,0.001000,0.850000,20,0.953259,0.002103
64,0.005000,0.001000,0.850000,25,0.952717,0.002101
64,0.005000,0.001000,0.850000,30,0.952496,0.002096
64,0.005000,0.001000,0.850000,35,0.952399,0.002093
64,0.005000,0.001000,0.850000,40,0.952358,0.002095
64,0.005000,0.001000,0.850000,42,0.955050,0.000000
64,0.005000,0.001000,0.850000,43,0.953236,0.001794
64,0.005000,0.001000,0.850000,44,0.950880,0.000081
64,0.005000,0.001000,0.850000,45,0.952041,0.002185
64,0.005000,0.001000,0.850000,46,0.951504,0.001271
64,0.005000,0.001000,0.850000,49,0.950855,0.000000
64,0.005000,0.001000,0.875000,5,0.966131,0.002332
64,0.005000,0.001000,0.875000,10,0.955728,0.002170
64,0.005000,0.001000,0.875000,15,0.952245,0.002115
64,0.005000,0.001000,0.875000,20,0.950865,0.002094
64,0.005000,0.001000,0.875000,25,0.950221,0.002092
64,0.005000,0.001000,0.875000,30,0.949948,0.002090
64,0.005000,0.001000,0.875000,35,0.949834,0.002085
64,0.005000,0.001000,0.875000,40,0.949781,0.002079
64,0.005000,0.001000,0.875000,45,0.949752,0.002077
64,0.005000,0.001000,0.875000,48,0.952563,0.000000
64,0.005000,0.001000,0.875000,49,0.948627,0.000000
64,0.005000,0.001000,0.875000,50,0.949526,0.002049
64,0.005000,0.001000,0.875000,51,0.949648,0.002271
64,0.005000,0.001000,0.875000,55,0.948701,0.000000
64,0.005000,0.001000,0.875000,58,0.948699,0.000000
64,0.005000,0.001000,0.900000,5,0.965253,0.002347
64,0.005000,0.001000,0.900000,10,0.953822,0.002179
64,0.005000,0.001000,0.900000,15,0.950564,0.002122
64,0.005000,0.001000,0.900000,20,0.950000,0.002081
64,0.005000,0.001000,0.900000,21,0.950495,0.002106
64,0.005000,0.001000,0.900000,22,0.949982,0.002169
64,0.005000,0.001000,0.925000,5,0.964233,0.002299
64,0.005000,0.001000,0.925000,10,0.952383,0.002161
64,0.005000,0.001000,0.925000,14,0.949079,0.000516
64,0.005000,0.001000,0.925000,15,0.951044,0.002149
64,0.005000,0.001000,0.950000,5,0.963267,0.002279
64,0.005000,0.001000,0.950000,10,0.951583,0.001988
64,0.005000,0.001000,0.950000,12,0.951211,0.001945
64,0.005000,0.001000,0.975000,5,0.962317,0.002259
64,0.005000,0.001000,0.975000,10,0.951619,0.002017
64,0.005000,0.001000,0.975000,11,0.951694,0.002113
64,0.005000,0.001000,1.000000,5,0.961334,0.002283
64,0.005000,0.001000,1.000000,10,0.952025,0.001992
64,0.005000,0.002000,0.750000,5,0.970978,0.002464
64,0.005000,0.002000,0.750000,10,0.966048,0.002304
64,0.005000,0.002000,0.750000,15,0.964891,0.002277
64,0.005000,0.002000,0.750000,20,0.964615,0.002274
64,0.005000,0.002000,0.750000,25,0.964559,0.002276
64,0.005000,0.002000,0.750000,30,0.964548,0.002276
64,0.005000,0.002000,0.750000,31,0.964570,0.002202
64,0.005000,0.002000,0.750000,32,0.962545,0.000000
64,0.005000,0.002000,0.775000,5,0.970169,0.002470
64,0.005000,0.002000,0.775000,10,0.964198,0.002286
64,0.005000,0.002000,0.775000,15,0.962604,0.002248
64,0.005000,0.002000,0.775000,20,0.962164,0.002239
64,0.005000,0.002000,0.775000,25,0.962045,0.002241
64,0.005000,0.002000,0.775000,30,0.962019,0.002242
64,0.005000,0.002000,0.775000,32,0.965415,0.000000
64,0.005000,0.002000,0.775000,33,0.960810,0.000000
64,0.005000,0.002000,0.775000,34,0.961984,0.002184
64,0.005000,0.002000,0.775000,35,0.960039,0.000000
64,0.005000,0.002000,0.800000,5,0.969250,0.002397
64,0.005000,0.002000,0.800000,10,0.962209,0.002239
64,0.005000,0.002000,0.800000,15,0.960048,0.002202
64,0.005000,0.002000,0.800000,20,0.959367,0.002192
64,0.005000,0.002000,0.800000,25,0.959145,0.002191
64,0.005000,0.002000,0.800000,30,0.959078,0.002193
64,0.005000,0.002000,0.800000,35,0.959063,0.002195
64,0.005000,0.002000,0.800000,36,0.959785,0.001902
64,0.005000,0.002000,0.800000,37,0.959237,0.002454
64,0.005000,0.002000,0.800000,38,0.957948,0.001162
64,0.005000,0.002000,0.800000,39,0.957188,0.000000
64,0.005000,0.002000,0.825000,5,0.968268,0.002359
64,0.005000,0.002000,0.825000,10,0.960158,0.002209
64,0.005000,0.002000,0.825000,15,0.957376,0.002181
64,0.005000,0.002000,0.825000,20,0.956369,0.002178
64,0.005000,0.002000,0.825000,25,0.956001,0.002174
64,0.005000,0.002000,0.825000,30,0.955860,0.002173
64,0.005000,0.002000,0.825000,35,0.955812,0.002176
64,0.005000,0.002000,0.825000,38,0.958779,0.000000
64,0.005000,0.002000,0.825000,39,0.954772,0.000000
64,0.005000,0.002000,0.825000,40,0.955558,0.002151
64,0.005000,0.002000,0.825000,41,0.953741,0.000000
64,0.005000,0.002000,0.825000,42,0.955142,0.001055
64,0.005000,0.002000,0.825000,44,0.954345,0.000000
64,0.005000,0.002000,0.850000,5,0.967351,0.002363
64,0.005000,0.002000,0.850000,10,0.958070,0.002179
64,0.005000,0.002000,0.850000,15,0.954759,0.002137
64,0.005000,0.002000,0.850000,20,0.953395,0.002133
64,0.005000,0.002000,0.850000,25,0.952839,0.002133
64,0.005000,0.002000,0.850000,30,0.952608,0.002130
64,0.005000,0.002000,0.850000,35,0.952506,0.002129
64,0.005000,0.002000,0.850000,40,0.952463,0.002131
64,0.005000,0.002000,0.850000,42,0.955313,0.000000
64,0.005000,0.002000,0.850000,44,0.952500,0.002082
64,0.005000,0.002000,0.850000,45,0.951952,0.001952
64,0.005000,0.002000,0.850000,46,0.951301,0.001126
64,0.005000,0.002000,0.850000,50,0.951005,0.000000
64,0.005000,0.002000,0.850000,51,0.951005,0.000000
64,0.005000,0.002000,0.875000,5,0.966413,0.002408
64,0.005000,0.002000,0.875000,10,0.955962,0.002181
64,0.005000,0.002000,0.875000,15,0.952305,0.002106
64,0.005000,0.002000,0.875000,20,0.950801,0.002081
64,0.005000,0.002000,0.875000,25,0.950093,0.002080
64,0.005000,0.002000,0.875000,30,0.949784,0.002077
64,0.005000,0.002000,0.875000,35,0.949649,0.002072
64,0.005000,0.002000,0.875000,40,0.949583,0.002066
64,0.005000,0.002000,0.875000,45,0.949549,0.002065
64,0.005000,0.002000,0.875000,48,0.952304,0.000000
64,0.005000,0.002000,0.875000,49,0.949663,0.001887
64,0.005000,0.002000,0.875000,50,0.949012,0.001945
64,0.005000,0.002000,0.875000,51,0.953050,0.000000
64,0.005000,0.002000,0.875000,52,0.948373,0.000931
64,0.005000,0.002000,0.875000,55,0.948339,0.000000
64,0.005000,0.002000,0.875000,58,0.948336,0.000000
64,0.005000,0.002000,0.900000,5,0.965419,0.002361
64,0.005000,0.002000,0.900000,10,0.954014,0.002192
64,0.005000,0.002000,0.900000,15,0.950482,0.002114
64,0.005000,0.002000,0.900000,20,0.949586,0.002056
64,0.005000,0.002000,0.900000,23,0.948656,0.000000
64,0.005000,0.002000,0.900000,25,0.949511,0.002126
64,0.005000,0.002000,0.900000,26,0.948704,0.001748
64,0.005000,0.002000,0.900000,27,0.952376,0.000000
64,0.005000,0.002000,0.900000,28,0.950002,0.002584
64,0.005000,0.002000,0.900000,30,0.949565,0.000000
64,0.005000,0.002000,0.900000,34,0.949552,0.000000
64,0.005000,0.002000,0.925000,5,0.964408,0.002336
64,0.005000,0.002000,0.925000,10,0.952405,0.002218
64,0.005000,0.002000,0.925000,15,0.950130,0.002152
64,0.005000,0.002000,0.925000,16,0.950610,0.002410
64,0.005000,0.002000,0.950000,5,0.963517,0.002261
64,0.005000,0.002000,0.950000,10,0.951431,0.002020
64,0.005000,0.002000,0.950000,12,0.949541,0.000548
64,0.005000,0.002000,0.950000,13,0.951045,0.002043
64,0.005000,0.002000,0.975000,5,0.962527,0.002243
64,0.005000,0.002000,0.975000,10,0.951187,0.001967
64,0.005000,0.002000,0.975000,11,0.951187,0.001967
64,0.005000,0.002000,1.000000,5,0.961585,0.002244
64,0.005000,0.002000,1.000000,10,0.951619,0.001985
64,0.005000,0.005000,0.750000,5,0.971546,0.002415
64,0.005000,0.005000,0.750000,10,0.966826,0.002295
64,0.005000,0.005000,0.750000,15,0.965683,0.002268
64,0.005000,0.005000,0.750000,20,0.965408,0.002265
64,0.005000,0.005000,0.750000,25,0.965351,0.002266
64,0.005000,0.005000,0.750000,30,0.965339,0.002266
64,0.005000,0.005000,0.750000,31,0.965552,0.002292
64,0.005000,0.005000,0.750000,32,0.963422,0.000000
64,0.005000,0.005000,0.775000,5,0.970650,0.002488
64,0.005000,0.005000,0.775000,10,0.964843,0.002336
64,0.005000,0.005000,0.775000,15,0.963278,0.002295
64,0.005000,0.005000,0.775000,20,0.962843,0.002285
64,0.005000,0.005000,0.775000,25,0.962726,0.002286
64,0.005000,0.005000,0.775000,30,0.962700,0.002287
64,0.005000,0.005000,0.775000,33,0.965933,0.000000
64,0.005000,0.005000,0.775000,34,0.962761,0.002234
64,0.005000,0.005000,0.775000,35,0.960845,0.000058
64,0.005000,0.005000,0.800000,5,0.969882,0.002392
64,0.005000,0.005000,0.800000,10,0.962997,0.002257
64,0.005000,0.005000,0.800000,15,0.960889,0.002235
64,0.005000,0.005000,0.800000,20,0.960224,0.002231
64,0.005000,0.005000,0.800000,25,0.960004,0.002231
64,0.005000,0.005000,0.800000,30,0.959939,0.002234
64,0.005000,0.005000,0.800000,35,0.959922,0.002236
64,0.005000,0.005000,0.800000,36,0.960819,0.002356
64,0.005000,0.005000,0.800000,37,0.963174,0.000499
64,0.005000,0.005000,0.800000,38,0.958752,0.000947
64,0.005000,0.005000,0.800000,39,0.958106,0.000080
64,0.005000,0.005000,0.825000,5,0.968901,0.002372
64,0.005000,0.005000,0.825000,10,0.960968,0.002172
64,0.005000,0.005000,0.825000,15,0.958246,0.002131
64,0.005000,0.005000,0.825000,20,0.957261,0.002125
64,0.005000,0.005000,0.825000,25,0.956893,0.002123
64,0.005000,0.005000,0.825000,30,0.956751,0.002124
64,0.005000,0.005000,0.825000,35,0.956703,0.002128
64,0.005000,0.005000,0.825000,39,0.959652,0.000000
64,0.005000,0.005000,0.825000,40,0.956361,0.001989
64,0.005000,0.005000,0.825000,41,0.957620,0.002310
64,0.005000,0.005000,0.825000,42,0.954818,0.000158
64,0.005000,0.005000,0.825000,43,0.955975,0.000844
64,0.005000,0.005000,0.825000,45,0.955167,0.000000
64,0.005000,0.005000,0.850000,5,0.968008,0.002442
64,0.005000,0.005000,0.850000,10,0.958862,0.002231
64,0.005000,0.005000,0.850000,15,0.955501,0.002173
64,0.005000,0.005000,0.850000,20,0.954100,0.002161
64,0.005000,0.005000,0.850000,25,0.953524,0.002157
64,0.005000,0.005000,0.850000,30,0.953276,0.002153
64,0.005000,0.005000,0.850000,35,0.953165,0.002152
64,0.005000,0.005000,0.850000,40,0.953119,0.002155
64,0.005000,0.005000,0.850000,43,0.956008,0.000000
64,0.005000,0.005000,0.850000,45,0.952784,0.002033
64,0.005000,0.005000,0.850000,46,0.954712,0.002337
64,0.005000,0.005000,0.850000,47,0.952035,0.001081
64,0.005000,0.005000,0.850000,48,0.951183,0.000000
64,0.005000,0.005000,0.850000,50,0.951692,0.000000
64,0.005000,0.005000,0.850000,51,0.951692,0.000000
64,0.005000,0.005000,0.875000,5,0.967036,0.002410
64,0.005000,0.005000,0.875000,10,0.956739,0.002207
64,0.005000,0.005000,0.875000,15,0.952899,0.002148
64,0.005000,0.005000,0.875000,20,0.951204,0.002132
64,0.005000,0.005000,0.875000,25,0.950391,0.002133
64,0.005000,0.005000,0.875000,30,0.950019,0.002131
64,0.005000,0.005000,0.875000,35,0.949843,0.002126
64,0.005000,0.005000,0.875000,40,0.949752,0.002122
64,0.005000,0.005000,0.875000,45,0.949706,0.002122
64,0.005000,0.005000,0.875000,49,0.952451,0.000000
64,0.005000,0.005000,0.875000,50,0.949381,0.002019
64,0.005000,0.005000,0.875000,51,0.949811,0.002059
64,0.005000,0.005000,0.875000,53,0.949593,0.002272
64,0.005000,0.005000,0.875000,54,0.947960,0.000000
64,0.005000,0.005000,0.875000,55,0.948630,0.000000
64,0.005000,0.005000,0.875000,59,0.948626,0.000000
64,0.005000,0.005000,0.900000,5,0.966099,0.002299
64,0.005000,0.005000,0.900000,10,0.954701,0.002158
64,0.005000,0.005000,0.900000,15,0.950602,0.002100
64,0.005000,0.005000,0.900000,20,0.949046,0.002065
64,0.005000,0.005000,0.900000,25,0.948373,0.002053
64,0.005000,0.005000,0.900000,30,0.948074,0.002049
64,0.005000,0.005000,0.900000,35,0.947952,0.002045
64,0.005000,0.005000,0.900000,40,0.947904,0.002040
64,0.005000,0.005000,0.900000,42,0.946268,0.000362
64,0.005000,0.005000,0.900000,45,0.948289,0.002079
64,0.005000,0.005000,0.900000,46,0.950563,0.000000
64,0.005000,0.005000,0.900000,50,0.948598,0.002021
64,0.005000,0.005000,0.900000,54,0.950544,0.000000
64,0.005000,0.005000,0.900000,55,0.948096,0.001978
64,0.005000,0.005000,0.900000,56,0.947842,0.000000
64,0.005000,0.005000,0.900000,58,0.948651,0.002666
64,0.005000,0.005000,0.900000,60,0.947217,0.000000
64,0.005000,0.005000,0.900000,65,0.947208,0.000000
64,0.005000,0.005000,0.900000,66,0.947208,0.000000
64,0.005000,0.005000,0.925000,5,0.965198,0.002308
64,0.005000,0.005000,0.925000,10,0.952915,0.002103
64,0.005000,0.005000,0.925000,15,0.949276,0.002004
64,0.005000,0.005000,0.925000,18,0.948107,0.000219
64,0.005000,0.005000,0.925000,19,0.949549,0.002287
64,0.005000,0.005000,0.925000,20,0.947837,0.000985
64,0.005000,0.005000,0.950000,5,0.964218,0.002279
64,0.005000,0.005000,0.950000,10,0.951532,0.002124
64,0.005000,0.005000,0.950000,14,0.948213,0.000457
64,0.005000,0.005000,0.950000,15,0.950961,0.002099
64,0.005000,0.005000,0.975000,5,0.963240,0.002277
64,0.005000,0.005000,0.975000,10,0.950634,0.002073
64,0.005000,0.005000,0.975000,12,0.949766,0.002009
64,0.005000,0.005000,0.975000,13,0.951569,0.001306
64,0.005000,0.005000,1.000000,5,0.962299,0.002262
64,0.005000,0.005000,1.000000,10,0.950572,0.002007
64,0.005000,0.005000,1.000000,11,0.950572,0.002007
64,0.005000,0.010000,0.750000,5,0.972272,0.002450
64,0.005000,0.010000,0.750000,10,0.967867,0.002358
64,0.005000,0.010000,0.750000,15,0.966776,0.002340
64,0.005000,0.010000,0.750000,20,0.966511,0.002339
64,0.005000,0.010000,0.750000,25,0.966455,0.002340
64,0.005000,0.010000,0.750000,30,0.966442,0.002340
64,0.005000,0.010000,0.750000,31,0.966664,0.002365
64,0.005000,0.010000,0.750000,32,0.964450,0.000000
64,0.005000,0.010000,0.775000,5,0.971539,0.002461
64,0.005000,0.010000,0.775000,10,0.966131,0.002316
64,0.005000,0.010000,0.775000,15,0.964607,0.002281
64,0.005000,0.010000,0.775000,20,0.964176,0.002274
64,0.005000,0.010000,0.775000,25,0.964060,0.002275
64,0.005000,0.010000,0.775000,30,0.964032,0.002276
64,0.005000,0.010000,0.775000,34,0.963383,0.001959
64,0.005000,0.010000,0.775000,35,0.964671,0.002385
64,0.005000,0.010000,0.800000,5,0.970761,0.002443
64,0.005000,0.010000,0.800000,10,0.964236,0.002295
64,0.005000,0.010000,0.800000,15,0.962191,0.002264
64,0.005000,0.010000,0.800000,20,0.961542,0.002257
64,0.005000,0.010000,0.800000,25,0.961324,0.002257
64,0.005000,0.010000,0.800000,30,0.961260,0.002259
64,0.005000,0.010000,0.800000,35,0.961242,0.002260
64,0.005000,0.010000,0.800000,37,0.964424,0.000000
64,0.005000,0.010000,0.800000,38,0.961264,0.002401
64,0.005000,0.010000,0.800000,39,0.960515,0.000933
64,0.005000,0.010000,0.800000,40,0.959352,0.000000
64,0.005000,0.010000,0.825000,5,0.969991,0.002473
64,0.005000,0.010000,0.825000,10,0.962256,0.002290
64,0.005000,0.010000,0.825000,15,0.959588,0.002236
64,0.005000,0.010000,0.825000,20,0.958631,0.002223
64,0.005000,0.010000,0.825000,25,0.958268,0.002219
64,0.005000,0.010000,0.825000,30,0.958126,0.002219
64,0.005000,0.010000,0.825000,35,0.958078,0.002221
64,0.005000,0.010000,0.825000,40,0.958063,0.002222
64,0.005000,0.010000,0.825000,41,0.961221,0.000000
64,0.005000,0.010000,0.825000,42,0.956598,0.000275
64,0.005000,0.010000,0.825000,43,0.958802,0.002563
64,0.005000,0.010000,0.825000,44,0.957386,0.001046
64,0.005000,0.010000,0.825000,45,0.956208,0.000000
64,0.005000,0.010000,0.850000,5,0.969051,0.002371
64,0.005000,0.010000,0.850000,10,0.960228,0.002262
64,0.005000,0.010000,0.850000,15,0.956946,0.002215
64,0.005000,0.010000,0.850000,20,0.955587,0.002209
64,0.005000,0.010000,0.850000,25,0.955017,0.002207
64,0.005000,0.010000,0.850000,30,0.954764,0.002205
64,0.005000,0.010000,0.850000,35,0.954648,0.002205
64,0.005000,0.010000,0.850000,40,0.954600,0.002208
64,0.005000,0.010000,0.850000,45,0.954584,0.002210
64,0.005000,0.010000,0.850000,46,0.957690,0.000000
64,0.005000,0.010000,0.850000,47,0.953341,0.000000
64,0.005000,0.010000,0.850000,48,0.956222,0.002330
64,0.005000,0.010000,0.850000,49,0.953463,0.001101
64,0.005000,0.010000,0.850000,50,0.952859,0.000055
64,0.005000,0.010000,0.850000,52,0.952914,0.000000
64,0.005000,0.010000,0.875000,5,0.968118,0.002360
64,0.005000,0.010000,0.875000,10,0.958094,0.002230
64,0.005000,0.010000,0.875000,15,0.954191,0.002189
64,0.005000,0.010000,0.875000,20,0.952392,0.002174
64,0.005000,0.010000,0.875000,25,0.951525,0.002172
64,0.005000,0.010000,0.875000,30,0.951113,0.002169
64,0.005000,0.010000,0.875000,35,0.950905,0.002166
64,0.005000,0.010000,0.875000,40,0.950796,0.002165
64,0.005000,0.010000,0.875000,45,0.950740,0.002166
64,0.005000,0.010000,0.875000,50,0.950717,0.002168
64,0.005000,0.010000,0.875000,52,0.953564,0.000000
64,0.005000,0.010000,0.875000,53,0.949534,0.000000
64,0.005000,0.010000,0.875000,54,0.951224,0.002281
64,0.005000,0.010000,0.875000,55,0.950259,0.002057
64,0.005000,0.010000,0.875000,56,0.950066,0.001134
64,0.005000,0.010000,0.875000,57,0.948915,0.000000
64,0.005000,0.010000,0.875000,60,0.949402,0.000000
64,0.005000,0.010000,0.875000,61,0.949402,0.000000
64,0.005000,0.010000,0.900000,5,0.967248,0.002343
64,0.005000,0.010000,0.900000,10,0.956110,0.002169
64,0.005000,0.010000,0.900000,15,0.951664,0.002092
64,0.005000,0.010000,0.900000,20,0.949616,0.002063
64,0.005000,0.010000,0.900000,25,0.948560,0.002056
64,0.005000,0.010000,0.900000,30,0.948009,0.002056
64,0.005000,0.010000,0.900000,35,0.947724,0.002055
64,0.005000,0.010000,0.900000,40,0.947570,0.002052
64,0.005000,0.010000,0.900000,45,0.947482,0.002048
64,0.005000,0.010000,0.900000,50,0.947428,0.002046
64,0.005000,0.010000,0.900000,55,0.947396,0.002046
64,0.005000,0.010000,0.900000,59,0.950254,0.000000
64,0.005000,0.010000,0.900000,60,0.947063,0.001908
64,0.005000,0.010000,0.900000,61,0.946069,0.000000
64,0.005000,0.010000,0.900000,62,0.950280,0.000000
64,0.005000,0.010000,0.900000,63,0.947805,0.002182
64,0.005000,0.010000,0.900000,64,0.945605,0.000153
64,0.005000,0.010000,0.900000,65,0.946325,0.000000
64,0.005000,0.010000,0.900000,70,0.946317,0.000000
64,0.005000,0.010000,0.900000,71,0.946317,0.000000
64,0.005000,0.010000,0.925000,5,0.966354,0.002294
64,0.005000,0.010000,0.925000,10,0.954190,0.002178
64,0.005000,0.010000,0.925000,15,0.949546,0.002120
64,0.005000,0.010000,0.925000,20,0.947817,0.002085
64,0.005000,0.010000,0.925000,25,0.947233,0.002068
64,0.005000,0.010000,0.925000,29,0.946537,0.000000
64,0.005000,0.010000,0.925000,30,0.947162,0.002162
64,0.005000,0.010000,0.925000,31,0.947474,0.002450
64,0.005000,0.010000,0.925000,32,0.950434,0.000000
64,0.005000,0.010000,0.925000,33,0.945117,0.000000
64,0.005000,0.010000,0.925000,35,0.946976,0.000000
64,0.005000,0.010000,0.950000,5,0.965437,0.002356
64,0.005000,0.010000,0.950000,10,0.952464,0.002158
64,0.005000,0.010000,0.950000,15,0.948357,0.002042
64,0.005000,0.010000,0.950000,18,0.947889,0.001851
64,0.005000,0.010000,0.950000,19,0.948294,0.002363
64,0.005000,0.010000,0.975000,5,0.964510,0.002308
64,0.005000,0.010000,0.975000,10,0.951036,0.002131
64,0.005000,0.010000,0.975000,14,0.947142,0.000653
64,0.005000,0.010000,0.975000,15,0.948970,0.002069
64,0.005000,0.010000,1.000000,5,0.963566,0.002304
64,0.005000,0.010000,1.000000,10,0.950158,0.002054
64,0.005000,0.010000,1.000000,13,0.949283,0.001960
64,0.005000,0.020000,0.750000,5,0.973703,0.002492
64,0.005000,0.020000,0.750000,10,0.969950,0.002398
64,0.005000,0.020000,0.750000,15,0.969035,0.002379
64,0.005000,0.020000,0.750000,20,0.968810,0.002377
64,0.005000,0.020000,0.750000,25,0.968761,0.002377
64,0.005000,0.020000,0.750000,30,0.968750,0.002377
64,0.005000,0.020000,0.750000,31,0.968750,0.002377
64,0.005000,0.020000,0.775000,5,0.973078,0.002517
64,0.005000,0.020000,0.775000,10,0.968493,0.002408
64,0.005000,0.020000,0.775000,15,0.967146,0.002380
64,0.005000,0.020000,0.775000,20,0.966752,0.002373
64,0.005000,0.020000,0.775000,25,0.966646,0.002373
64,0.005000,0.020000,0.775000,30,0.966619,0.002373
64,0.005000,0.020000,0.775000,34,0.967430,0.002641
64,0.005000,0.020000,0.775000,35,0.966408,0.002255
64,0.005000,0.020000,0.800000,5,0.972431,0.002456
64,0.005000,0.020000,0.800000,10,0.966837,0.002286
64,0.005000,0.020000,0.800000,15,0.964934,0.002246
64,0.005000,0.020000,0.800000,20,0.964306,0.002235
64,0.005000,0.020000,0.800000,25,0.964095,0.002234
64,0.005000,0.020000,0.800000,30,0.964031,0.002235
64,0.005000,0.020000,0.800000,35,0.964012,0.002235
64,0.005000,0.020000,0.800000,38,0.967286,0.000000
64,0.005000,0.020000,0.800000,39,0.964081,0.002136
64,0.005000,0.020000,0.800000,40,0.962111,0.000196
64,0.005000,0.020000,0.825000,5,0.971747,0.002421
64,0.005000,0.020000,0.825000,10,0.964979,0.002240
64,0.005000,0.020000,0.825000,15,0.962438,0.002211
64,0.005000,0.020000,0.825000,20,0.961514,0.002204
64,0.005000,0.020000,0.825000,25,0.961156,0.002203
64,0.005000,0.020000,0.825000,30,0.961017,0.002205
64,0.005000,0.020000,0.825000,35,0.960970,0.002207
64,0.005000,0.020000,0.825000,40,0.960953,0.002207
64,0.005000,0.020000,0.825000,43,0.961851,0.002204
64,0.005000,0.020000,0.825000,44,0.961233,0.002264
64,0.005000,0.020000,0.825000,45,0.959195,0.000121
64,0.005000,0.020000,0.850000,5,0.971001,0.002474
64,0.005000,0.020000,0.850000,10,0.962996,0.002344
64,0.005000,0.020000,0.850000,15,0.959796,0.002294
64,0.005000,0.020000,0.850000,20,0.958501,0.002281
64,0.005000,0.020000,0.850000,25,0.957946,0.002276
64,0.005000,0.020000,0.850000,30,0.957693,0.002273
64,0.005000,0.020000,0.850000,35,0.957578,0.002275
64,0.005000,0.020000,0.850000,40,0.957531,0.002276
64,0.005000,0.020000,0.850000,45,0.957513,0.002277
64,0.005000,0.020000,0.850000,48,0.960637,0.000000
64,0.005000,0.020000,0.850000,49,0.956178,0.000000
64,0.005000,0.020000,0.850000,50,0.957281,0.002234
64,0.005000,0.020000,0.850000,51,0.957996,0.001868
64,0.005000,0.020000,0.850000,53,0.955838,0.000000
