K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.002000,0.005000,0.900000,25,0.962595,0.002263
64,0.002000,0.005000,0.900000,30,0.961816,0.002246
64,0.002000,0.005000,0.900000,35,0.961360,0.002237
64,0.002000,0.005000,0.900000,40,0.961091,0.002233
64,0.002000,0.005000,0.900000,45,0.960933,0.002231
64,0.002000,0.005000,0.900000,50,0.960843,0.002231
64,0.002000,0.005000,0.925000,5,0.978487,0.002509
64,0.002000,0.005000,0.925000,10,0.968739,0.002399
64,0.002000,0.005000,0.925000,15,0.963162,0.002273
64,0.002000,0.005000,0.925000,20,0.959780,0.002221
64,0.002000,0.005000,0.925000,25,0.957683,0.002191
64,0.002000,0.005000,0.925000,30,0.956372,0.002171
64,0.002000,0.005000,0.925000,35,0.955540,0.002157
64,0.002000,0.005000,0.925000,40,0.955003,0.002146
64,0.002000,0.005000,0.925000,45,0.954650,0.002138
64,0.002000,0.005000,0.925000,50,0.954415,0.002132
64,0.002000,0.005000,0.950000,5,0.977624,0.002457
64,0.002000,0.005000,0.950000,10,0.966461,0.002313
64,0.002000,0.005000,0.950000,15,0.959489,0.002192
64,0.002000,0.005000,0.950000,20,0.955126,0.002156
64,0.002000,0.005000,0.950000,25,0.952564,0.002141
64,0.002000,0.005000,0.950000,30,0.951107,0.002130
64,0.002000,0.005000,0.950000,35,0.950302,0.002121
64,0.002000,0.005000,0.950000,40,0.949879,0.002113
64,0.002000,0.005000,0.950000,45,0.949677,0.002104
64,0.002000,0.005000,0.950000,50,0.949593,0.002096
64,0.002000,0.005000,0.975000,5,0.976845,0.002492
64,0.002000,0.005000,0.975000,10,0.964271,0.002283
64,0.002000,0.005000,0.975000,15,0.955956,0.002194
64,0.002000,0.005000,0.975000,20,0.951483,0.002136
64,0.002000,0.005000,0.975000,25,0.950102,0.002082
64,0.002000,0.005000,0.975000,26,0.949844,0.002009
64,0.002000,0.005000,0.975000,27,0.950680,0.002131
64,0.002000,0.005000,1.000000,5,0.975996,0.002563
64,0.002000,0.005000,1.000000,10,0.961750,0.002175
64,0.002000,0.005000,1.000000,15,0.952702,0.002036
64,0.002000,0.005000,1.000000,20,0.950534,0.002002
64,0.002000,0.010000,0.750000,5,0.983924,0.002542
64,0.002000,0.010000,0.750000,10,0.980812,0.002524
64,0.002000,0.010000,0.750000,15,0.980078,0.002516
64,0.002000,0.010000,0.750000,20,0.979907,0.002515
64,0.002000,0.010000,0.750000,25,0.979867,0.002515
64,0.002000,0.010000,0.750000,30,0.979859,0.002515
64,0.002000,0.010000,0.750000,31,0.980393,0.002313
64,0.002000,0.010000,0.775000,5,0.983306,0.002604
64,0.002000,0.010000,0.775000,10,0.979536,0.002636
64,0.002000,0.010000,0.775000,15,0.978486,0.002627
64,0.002000,0.010000,0.775000,20,0.978201,0.002624
64,0.002000,0.010000,0.775000,25,0.978123,0.002624
64,0.002000,0.010000,0.775000,30,0.978101,0.002623
64,0.002000,0.010000,0.775000,34,0.978096,0.002623
64,0.002000,0.010000,0.800000,5,0.982600,0.002470
64,0.002000,0.010000,0.800000,10,0.978038,0.002513
64,0.002000,0.010000,0.800000,15,0.976624,0.002526
64,0.002000,0.010000,0.800000,20,0.976180,0.002529
64,0.002000,0.010000,0.800000,25,0.976040,0.002529
64,0.002000,0.010000,0.800000,30,0.975994,0.002530
64,0.002000,0.010000,0.800000,35,0.975979,0.002530
64,0.002000,0.010000,0.800000,38,0.975977,0.002530
64,0.002000,0.010000,0.825000,5,0.981999,0.002397
64,0.002000,0.010000,0.825000,10,0.976553,0.002467
64,0.002000,0.010000,0.825000,15,0.974695,0.002460
64,0.002000,0.010000,0.825000,20,0.974023,0.002454
64,0.002000,0.010000,0.825000,25,0.973774,0.002452
64,0.002000,0.010000,0.825000,30,0.973683,0.002452
64,0.002000,0.010000,0.825000,35,0.973647,0.002451
64,0.002000,0.010000,0.825000,40,0.973634,0.002451
64,0.002000,0.010000,0.825000,43,0.974072,0.002546
64,0.002000,0.010000,0.825000,44,0.971869,0.000477
64,0.002000,0.010000,0.850000,5,0.981161,0.002560
64,0.002000,0.010000,0.850000,10,0.974890,0.002594
64,0.002000,0.010000,0.850000,15,0.972522,0.002540
64,0.002000,0.010000,0.850000,20,0.971521,0.002508
64,0.002000,0.010000,0.850000,25,0.971084,0.002495
64,0.002000,0.010000,0.850000,30,0.970895,0.002489
64,0.002000,0.010000,0.850000,35,0.970814,0.002487
64,0.002000,0.010000,0.850000,40,0.970778,0.002486
64,0.002000,0.010000,0.850000,45,0.970762,0.002486
64,0.002000,0.010000,0.850000,50,0.970756,0.002485
64,0.002000,0.010000,0.875000,5,0.980595,0.002516
64,0.002000,0.010000,0.875000,10,0.973269,0.002487
64,0.002000,0.010000,0.875000,15,0.970164,0.002442
64,0.002000,0.010000,0.875000,20,0.968629,0.002411
64,0.002000,0.010000,0.875000,25,0.967850,0.002394
64,0.002000,0.010000,0.875000,30,0.967451,0.002385
64,0.002000,0.010000,0.875000,35,0.967251,0.002382
64,0.002000,0.010000,0.875000,40,0.967152,0.002381
64,0.002000,0.010000,0.875000,45,0.967102,0.002380
64,0.002000,0.010000,0.875000,50,0.967076,0.002379
64,0.002000,0.010000,0.900000,5,0.979761,0.002435
64,0.002000,0.010000,0.900000,10,0.971445,0.002412
64,0.002000,0.010000,0.900000,15,0.967310,0.002315
64,0.002000,0.010000,0.900000,20,0.964990,0.002250
64,0.002000,0.010000,0.900000,25,0.963678,0.002217
64,0.002000,0.010000,0.900000,30,0.962921,0.002201
64,0.002000,0.010000,0.900000,35,0.962479,0.002193
64,0.002000,0.010000,0.900000,40,0.962219,0.002190
64,0.002000,0.010000,0.900000,45,0.962068,0.002189
64,0.002000,0.010000,0.900000,50,0.961982,0.002189
64,0.002000,0.010000,0.925000,5,0.979021,0.002538
64,0.002000,0.010000,0.925000,10,0.969603,0.002429
64,0.002000,0.010000,0.925000,15,0.964246,0.002307
64,0.002000,0.010000,0.925000,20,0.960990,0.002258
64,0.002000,0.010000,0.925000,25,0.958950,0.002231
64,0.002000,0.010000,0.925000,30,0.957647,0.002215
64,0.002000,0.010000,0.925000,35,0.956802,0.002204
64,0.002000,0.010000,0.925000,40,0.956246,0.002196
64,0.002000,0.010000,0.925000,45,0.955876,0.002191
64,0.002000,0.010000,0.925000,50,0.955628,0.002187
64,0.002000,0.010000,0.950000,5,0.978084,0.002641
64,0.002000,0.010000,0.950000,10,0.967425,0.002390
64,0.002000,0.010000,0.950000,15,0.960731,0.002248
64,0.002000,0.010000,0.950000,20,0.956365,0.002192
64,0.002000,0.010000,0.950000,25,0.953545,0.002155
64,0.002000,0.010000,0.950000,30,0.951726,0.002129
64,0.002000,0.010000,0.950000,35,0.950541,0.002111
64,0.002000,0.010000,0.950000,40,0.949762,0.002099
64,0.002000,0.010000,0.950000,45,0.949244,0.002090
64,0.002000,0.010000,0.950000,50,0.948893,0.002082
64,0.002000,0.010000,0.975000,5,0.977392,0.002573
64,0.002000,0.010000,0.975000,10,0.965266,0.002383
64,0.002000,0.010000,0.975000,15,0.957105,0.002240
64,0.002000,0.010000,0.975000,20,0.952017,0.002192
64,0.002000,0.010000,0.975000,25,0.949303,0.002148
64,0.002000,0.010000,0.975000,30,0.948312,0.002115
64,0.002000,0.010000,0.975000,32,0.948033,0.001957
64,0.002000,0.010000,0.975000,33,0.948818,0.002341
64,0.002000,0.010000,1.000000,5,0.976634,0.002510
64,0.002000,0.010000,1.000000,10,0.962991,0.002228
64,0.002000,0.010000,1.000000,15,0.953553,0.002080
64,0.002000,0.010000,1.000000,20,0.949033,0.001972
64,0.002000,0.010000,1.000000,22,0.947996,0.000000
64,0.002000,0.010000,1.000000,23,0.948742,0.002033
64,0.002000,0.020000,0.750000,5,0.984528,0.002540
64,0.002000,0.020000,0.750000,10,0.981623,0.002533
64,0.002000,0.020000,0.750000,15,0.980950,0.002538
64,0.002000,0.020000,0.750000,20,0.980793,0.002540
64,0.002000,0.020000,0.750000,25,0.980756,0.002541
64,0.002000,0.020000,0.750000,30,0.980749,0.002541
64,0.002000,0.020000,0.775000,5,0.983873,0.002532
64,0.002000,0.020000,0.775000,10,0.980403,0.002563
64,0.002000,0.020000,0.775000,15,0.979449,0.002572
64,0.002000,0.020000,0.775000,20,0.979189,0.002574
64,0.002000,0.020000,0.775000,25,0.979117,0.002575
64,0.002000,0.020000,0.775000,30,0.979098,0.002575
64,0.002000,0.020000,0.775000,34,0.979094,0.002575
64,0.002000,0.020000,0.800000,5,0.983283,0.002495
64,0.002000,0.020000,0.800000,10,0.979060,0.002536
64,0.002000,0.020000,0.800000,15,0.977750,0.002533
64,0.002000,0.020000,0.800000,20,0.977335,0.002531
64,0.002000,0.020000,0.800000,25,0.977203,0.002530
64,0.002000,0.020000,0.800000,30,0.977161,0.002529
64,0.002000,0.020000,0.800000,35,0.977147,0.002529
64,0.002000,0.020000,0.800000,37,0.974557,0.000000
64,0.002000,0.020000,0.800000,38,0.977432,0.002506
64,0.002000,0.020000,0.825000,5,0.982771,0.002480
64,0.002000,0.020000,0.825000,10,0.977758,0.002576
64,0.002000,0.020000,0.825000,15,0.976005,0.002599
64,0.002000,0.020000,0.825000,20,0.975370,0.002599
64,0.002000,0.020000,0.825000,25,0.975136,0.002599
64,0.002000,0.020000,0.825000,30,0.975049,0.002598
64,0.002000,0.020000,0.825000,35,0.975016,0.002598
64,0.002000,0.020000,0.825000,40,0.975003,0.002598
64,0.002000,0.020000,0.825000,43,0.975001,0.002598
64,0.002000,0.020000,0.850000,5,0.982080,0.002547
64,0.002000,0.020000,0.850000,10,0.976217,0.002603
64,0.002000,0.020000,0.850000,15,0.974006,0.002577
64,0.002000,0.020000,0.850000,20,0.973088,0.002558
64,0.002000,0.020000,0.850000,25,0.972692,0.002549
64,0.002000,0.020000,0.850000,30,0.972521,0.002545
64,0.002000,0.020000,0.850000,35,0.972447,0.002543
64,0.002000,0.020000,0.850000,40,0.972414,0.002543
64,0.002000,0.020000,0.850000,45,0.972400,0.002542
64,0.002000,0.020000,0.850000,49,0.970920,0.000000
64,0.002000,0.020000,0.850000,50,0.972558,0.002629
64,0.002000,0.020000,0.875000,5,0.981500,0.002456
64,0.002000,0.020000,0.875000,10,0.974738,0.002566
64,0.002000,0.020000,0.875000,15,0.971906,0.002522
64,0.002000,0.020000,0.875000,20,0.970542,0.002486
64,0.002000,0.020000,0.875000,25,0.969850,0.002469
64,0.002000,0.020000,0.875000,30,0.969496,0.002461
64,0.002000,0.020000,0.875000,35,0.969318,0.002457
64,0.002000,0.020000,0.875000,40,0.969229,0.002455
64,0.002000,0.020000,0.875000,45,0.969183,0.002455
64,0.002000,0.020000,0.875000,50,0.969160,0.002454
64,0.002000,0.020000,0.900000,5,0.980780,0.002504
64,0.002000,0.020000,0.900000,10,0.973048,0.002499
64,0.002000,0.020000,0.900000,15,0.969385,0.002420
64,0.002000,0.020000,0.900000,20,0.967309,0.002373
64,0.002000,0.020000,0.900000,25,0.966111,0.002347
64,0.002000,0.020000,0.900000,30,0.965414,0.002332
64,0.002000,0.020000,0.900000,35,0.965006,0.002324
64,0.002000,0.020000,0.900000,40,0.964767,0.002320
64,0.002000,0.020000,0.900000,45,0.964629,0.002319
64,0.002000,0.020000,0.900000,50,0.964549,0.002318
64,0.002000,0.020000,0.925000,5,0.980065,0.002559
64,0.002000,0.020000,0.925000,10,0.971363,0.002431
64,0.002000,0.020000,0.925000,15,0.966576,0.002307
64,0.002000,0.020000,0.925000,20,0.963543,0.002248
64,0.002000,0.020000,0.925000,25,0.961633,0.002218
64,0.002000,0.020000,0.925000,30,0.960404,0.002201
64,0.002000,0.020000,0.925000,35,0.959598,0.002191
64,0.002000,0.020000,0.925000,40,0.959063,0.002185
64,0.002000,0.020000,0.925000,45,0.958705,0.002181
64,0.002000,0.020000,0.925000,50,0.958462,0.002179
64,0.002000,0.020000,0.950000,5,0.979349,0.002545
64,0.002000,0.020000,0.950000,10,0.969559,0.002366
64,0.002000,0.020000,0.950000,15,0.963382,0.002213
64,0.002000,0.020000,0.950000,20,0.959282,0.002152
64,0.002000,0.020000,0.950000,25,0.956502,0.002126
64,0.002000,0.020000,0.950000,30,0.954569,0.002112
64,0.002000,0.020000,0.950000,35,0.953202,0.002103
64,0.002000,0.020000,0.950000,40,0.952221,0.002097
64,0.002000,0.020000,0.950000,45,0.951507,0.002092
64,0.002000,0.020000,0.950000,50,0.950981,0.002087
64,0.002000,0.020000,0.975000,5,0.978575,0.002511
64,0.002000,0.020000,0.975000,10,0.967465,0.002247
64,0.002000,0.020000,0.975000,15,0.959949,0.002089
64,0.002000,0.020000,0.975000,20,0.954728,0.002058
64,0.002000,0.020000,0.975000,25,0.951152,0.002045
64,0.002000,0.020000,0.975000,30,0.948765,0.002029
64,0.002000,0.020000,0.975000,35,0.947240,0.002015
64,0.002000,0.020000,0.975000,40,0.946342,0.002006
64,0.002000,0.020000,0.975000,45,0.945892,0.001999
64,0.002000,0.020000,0.975000,49,0.944845,0.000000
64,0.002000,0.020000,0.975000,50,0.945856,0.002080
64,0.002000,0.020000,1.000000,5,0.977890,0.002607
64,0.002000,0.020000,1.000000,10,0.965335,0.002327
64,0.002000,0.020000,1.000000,15,0.956311,0.002208
64,0.002000,0.020000,1.000000,20,0.950305,0.002153
64,0.002000,0.020000,1.000000,25,0.947089,0.002103
64,0.002000,0.020000,1.000000,29,0.945284,0.000305
64,0.002000,0.020000,1.000000,30,0.946700,0.002221
64,0.002000,0.050000,0.750000,5,0.986353,0.002531
64,0.002000,0.050000,0.750000,10,0.983841,0.002497
64,0.002000,0.050000,0.750000,15,0.983303,0.002491
64,0.002000,0.050000,0.750000,20,0.983179,0.002489
64,0.002000,0.050000,0.750000,25,0.983149,0.002489
64,0.002000,0.050000,0.750000,29,0.983144,0.002489
64,0.002000,0.050000,0.775000,5,0.985772,0.002439
64,0.002000,0.050000,0.775000,10,0.982876,0.002421
64,0.002000,0.050000,0.775000,15,0.982133,0.002417
64,0.002000,0.050000,0.775000,20,0.981929,0.002417
64,0.002000,0.050000,0.775000,25,0.981873,0.002417
64,0.002000,0.050000,0.775000,30,0.981857,0.002417
64,0.002000,0.050000,0.775000,33,0.981855,0.002417
64,0.002000,0.050000,0.800000,5,0.985319,0.002500
64,0.002000,0.050000,0.800000,10,0.981917,0.002496
64,0.002000,0.050000,0.800000,15,0.980887,0.002499
64,0.002000,0.050000,0.800000,20,0.980559,0.002500
64,0.002000,0.050000,0.800000,25,0.980454,0.002501
64,0.002000,0.050000,0.800000,30,0.980419,0.002501
64,0.002000,0.050000,0.800000,35,0.980408,0.002501
64,0.002000,0.050000,0.800000,37,0.980407,0.002502
64,0.002000,0.050000,0.825000,5,0.984802,0.002611
64,0.002000,0.050000,0.825000,10,0.980783,0.002587
64,0.002000,0.050000,0.825000,15,0.979400,0.002576
64,0.002000,0.050000,0.825000,20,0.978891,0.002573
64,0.002000,0.050000,0.825000,25,0.978702,0.002573
64,0.002000,0.050000,0.825000,30,0.978630,0.002573
64,0.002000,0.050000,0.825000,35,0.978603,0.002572
64,0.002000,0.050000,0.825000,40,0.978592,0.002572
64,0.002000,0.050000,0.825000,42,0.978591,0.002572
64,0.002000,0.050000,0.850000,5,0.984188,0.002472
64,0.002000,0.050000,0.850000,10,0.979572,0.002525
64,0.002000,0.050000,0.850000,15,0.977782,0.002523
64,0.002000,0.050000,0.850000,20,0.977020,0.002520
64,0.002000,0.050000,0.850000,25,0.976690,0.002517
64,0.002000,0.050000,0.850000,30,0.976546,0.002516
64,0.002000,0.050000,0.850000,35,0.976482,0.002516
64,0.002000,0.050000,0.850000,40,0.976455,0.002516
64,0.002000,0.050000,0.850000,45,0.976442,0.002516
64,0.002000,0.050000,0.850000,49,0.976438,0.002515
64,0.002000,0.050000,0.875000,5,0.983706,0.002503
64,0.002000,0.050000,0.875000,10,0.978290,0.002563
64,0.002000,0.050000,0.875000,15,0.975949,0.002574
64,0.002000,0.050000,0.875000,20,0.974851,0.002562
64,0.002000,0.050000,0.875000,25,0.974316,0.002552
64,0.002000,0.050000,0.875000,30,0.974049,0.002547
64,0.002000,0.050000,0.875000,35,0.973916,0.002544
64,0.002000,0.050000,0.875000,40,0.973849,0.002542
64,0.002000,0.050000,0.875000,45,0.973815,0.002541
64,0.002000,0.050000,0.875000,50,0.973797,0.002541
64,0.002000,0.050000,0.900000,5,0.983199,0.002511
64,0.002000,0.050000,0.900000,10,0.977070,0.002539
64,0.002000,0.050000,0.900000,15,0.974126,0.002493
64,0.002000,0.050000,0.900000,20,0.972618,0.002460
64,0.002000,0.050000,0.900000,25,0.971783,0.002441
64,0.002000,0.050000,0.900000,30,0.971302,0.002431
64,0.002000,0.050000,0.900000,35,0.971021,0.002426
64,0.002000,0.050000,0.900000,40,0.970857,0.002422
64,0.002000,0.050000,0.900000,45,0.970762,0.002421
64,0.002000,0.050000,0.900000,50,0.970706,0.002420
64,0.002000,0.050000,0.925000,5,0.982578,0.002496
64,0.002000,0.050000,0.925000,10,0.975592,0.002450
64,0.002000,0.050000,0.925000,15,0.972013,0.002434
64,0.002000,0.050000,0.925000,20,0.969917,0.002418
64,0.002000,0.050000,0.925000,25,0.968540,0.002403
64,0.002000,0.050000,0.925000,30,0.967616,0.002392
64,0.002000,0.050000,0.925000,35,0.966992,0.002385
64,0.002000,0.050000,0.925000,40,0.966570,0.002379
64,0.002000,0.050000,0.925000,45,0.966285,0.002377
64,0.002000,0.050000,0.925000,50,0.966092,0.002375
64,0.002000,0.050000,0.950000,5,0.982092,0.002513
64,0.002000,0.050000,0.950000,10,0.974253,0.002518
64,0.002000,0.050000,0.950000,15,0.969902,0.002437
64,0.002000,0.050000,0.950000,20,0.966835,0.002401
64,0.002000,0.050000,0.950000,25,0.964563,0.002379
64,0.002000,0.050000,0.950000,30,0.962894,0.002361
64,0.002000,0.050000,0.950000,35,0.961668,0.002348
64,0.002000,0.050000,0.950000,40,0.960760,0.002338
64,0.002000,0.050000,0.950000,45,0.960080,0.002330
64,0.002000,0.050000,0.950000,50,0.959567,0.002325
64,0.002000,0.050000,0.975000,5,0.981513,0.002449
64,0.002000,0.050000,0.975000,10,0.972806,0.002418
64,0.002000,0.050000,0.975000,15,0.967401,0.002319
64,0.002000,0.050000,0.975000,20,0.963065,0.002267
64,0.002000,0.050000,0.975000,25,0.959743,0.002241
64,0.002000,0.050000,0.975000,30,0.957220,0.002226
64,0.002000,0.050000,0.975000,35,0.955266,0.002215
64,0.002000,0.050000,0.975000,40,0.953723,0.002209
64,0.002000,0.050000,0.975000,45,0.952486,0.002205
64,0.002000,0.050000,0.975000,50,0.951483,0.002202
64,0.002000,0.050000,1.000000,5,0.980903,0.002557
64,0.002000,0.050000,1.000000,10,0.971394,0.002448
64,0.002000,0.050000,1.000000,15,0.964571,0.002323
64,0.002000,0.050000,1.000000,20,0.959005,0.002265
64,0.002000,0.050000,1.000000,25,0.954773,0.002224
64,0.002000,0.050000,1.000000,30,0.951535,0.002184
64,0.002000,0.050000,1.000000,35,0.949065,0.002151
64,0.002000,0.050000,1.000000,40,0.947246,0.002131
64,0.002000,0.050000,1.000000,45,0.946033,0.002121
64,0.002000,0.050000,1.000000,50,0.945421,0.002118
64,0.002000,0.100000,0.750000,5,0.988998,0.002375
64,0.002000,0.100000,0.750000,10,0.987042,0.002380
64,0.002000,0.100000,0.750000,15,0.986606,0.002383
64,0.002000,0.100000,0.750000,20,0.986505,0.002384
64,0.002000,0.100000,0.750000,25,0.986481,0.002384
64,0.002000,0.100000,0.750000,28,0.990007,0.000000
64,0.002000,0.100000,0.750000,29,0.986084,0.002186
64,0.002000,0.100000,0.775000,5,0.988598,0.002418
64,0.002000,0.100000,0.775000,10,0.986283,0.002384
64,0.002000,0.100000,0.775000,15,0.985687,0.002392
64,0.002000,0.100000,0.775000,20,0.985527,0.002395
64,0.002000,0.100000,0.775000,25,0.985482,0.002396
64,0.002000,0.100000,0.775000,30,0.985469,0.002397
64,0.002000,0.100000,0.775000,32,0.985468,0.002397
64,0.002000,0.100000,0.800000,5,0.988186,0.002517
64,0.002000,0.100000,0.800000,10,0.985474,0.002525
64,0.002000,0.100000,0.800000,15,0.984677,0.002523
64,0.002000,0.100000,0.800000,20,0.984428,0.002522
64,0.002000,0.100000,0.800000,25,0.984347,0.002522
64,0.002000,0.100000,0.800000,30,0.984321,0.002522
64,0.002000,0.100000,0.800000,35,0.984313,0.002522
64,0.002000,0.100000,0.800000,36,0.983894,0.002306
64,0.002000,0.100000,0.825000,5,0.987773,0.002456
64,0.002000,0.100000,0.825000,10,0.984602,0.002427
64,0.002000,0.100000,0.825000,15,0.983551,0.002428
64,0.002000,0.100000,0.825000,20,0.983171,0.002430
64,0.002000,0.100000,0.825000,25,0.983029,0.002431
64,0.002000,0.100000,0.825000,30,0.982976,0.002432
64,0.002000,0.100000,0.825000,35,0.982955,0.002432
64,0.002000,0.100000,0.825000,40,0.982948,0.002432
64,0.002000,0.100000,0.825000,41,0.982727,0.002520
64,0.002000,0.100000,0.850000,5,0.987400,0.002510
64,0.002000,0.100000,0.850000,10,0.983769,0.002495
64,0.002000,0.100000,0.850000,15,0.982423,0.002497
64,0.002000,0.100000,0.850000,20,0.981872,0.002502
64,0.002000,0.100000,0.850000,25,0.981639,0.002506
64,0.002000,0.100000,0.850000,30,0.981537,0.002507
64,0.002000,0.100000,0.850000,35,0.981493,0.002508
64,0.002000,0.100000,0.850000,40,0.981473,0.002508
64,0.002000,0.100000,0.850000,45,0.981465,0.002508
64,0.002000,0.100000,0.850000,46,0.982068,0.003327
64,0.002000,0.100000,0.850000,47,0.981313,0.002232
64,0.002000,0.100000,0.875000,5,0.987010,0.002552
64,0.002000,0.100000,0.875000,10,0.982891,0.002525
64,0.002000,0.100000,0.875000,15,0.981213,0.002517
64,0.002000,0.100000,0.875000,20,0.980460,0.002513
64,0.002000,0.100000,0.875000,25,0.980096,0.002511
64,0.002000,0.100000,0.875000,30,0.979916,0.002509
64,0.002000,0.100000,0.875000,35,0.979824,0.002509
64,0.002000,0.100000,0.875000,40,0.979778,0.002508
64,0.002000,0.100000,0.875000,45,0.979754,0.002508
64,0.002000,0.100000,0.875000,50,0.979742,0.002508
64,0.002000,0.100000,0.900000,5,0.986506,0.002339
64,0.002000,0.100000,0.900000,10,0.981935,0.002444
64,0.002000,0.100000,0.900000,15,0.979926,0.002471
64,0.002000,0.100000,0.900000,20,0.978891,0.002474
64,0.002000,0.100000,0.900000,25,0.978298,0.002472
64,0.002000,0.100000,0.900000,30,0.977951,0.002469
64,0.002000,0.100000,0.900000,35,0.977747,0.002467
64,0.002000,0.100000,0.900000,40,0.977627,0.002466
64,0.002000,0.100000,0.900000,45,0.977557,0.002465
64,0.002000,0.100000,0.900000,50,0.977516,0.002464
64,0.002000,0.100000,0.925000,5,0.986162,0.002435
64,0.002000,0.100000,0.925000,10,0.981006,0.002482
64,0.002000,0.100000,0.925000,15,0.978570,0.002505
64,0.002000,0.100000,0.925000,20,0.977052,0.002502
64,0.002000,0.100000,0.925000,25,0.976061,0.002495
64,0.002000,0.100000,0.925000,30,0.975415,0.002489
64,0.002000,0.100000,0.925000,35,0.974990,0.002486
64,0.002000,0.100000,0.925000,40,0.974709,0.002483
64,0.002000,0.100000,0.925000,45,0.974522,0.002482
64,0.002000,0.100000,0.925000,50,0.974397,0.002481
64,0.002000,0.100000,0.950000,5,0.985614,0.002492
64,0.002000,0.100000,0.950000,10,0.980039,0.002492
64,0.002000,0.100000,0.950000,15,0.976997,0.002494
64,0.002000,0.100000,0.950000,20,0.974861,0.002478
64,0.002000,0.100000,0.950000,25,0.973395,0.002463
64,0.002000,0.100000,0.950000,30,0.972347,0.002452
64,0.002000,0.100000,0.950000,35,0.971567,0.002443
64,0.002000,0.100000,0.950000,40,0.970977,0.002437
64,0.002000,0.100000,0.950000,45,0.970525,0.002432
64,0.002000,0.100000,0.950000,50,0.970179,0.002429
64,0.002000,0.100000,0.975000,5,0.985146,0.002512
64,0.002000,0.100000,0.975000,10,0.979047,0.002536
64,0.002000,0.100000,0.975000,15,0.975244,0.002501
64,0.002000,0.100000,0.975000,20,0.972497,0.002446
64,0.002000,0.100000,0.975000,25,0.970357,0.002408
64,0.002000,0.100000,0.975000,30,0.968571,0.002381
64,0.002000,0.100000,0.975000,35,0.967060,0.002360
64,0.002000,0.100000,0.975000,40,0.965772,0.002343
64,0.002000,0.100000,0.975000,45,0.964669,0.002329
64,0.002000,0.100000,0.975000,50,0.963726,0.002318
64,0.002000,0.100000,1.000000,5,0.984794,0.002494
64,0.002000,0.100000,1.000000,10,0.978130,0.002574
64,0.002000,0.100000,1.000000,15,0.973533,0.002487
64,0.002000,0.100000,1.000000,20,0.969930,0.002423
64,0.002000,0.100000,1.000000,25,0.966681,0.002396
64,0.002000,0.100000,1.000000,30,0.963707,0.002378
64,0.002000,0.100000,1.000000,35,0.961069,0.002366
64,0.002000,0.100000,1.000000,40,0.958818,0.002357
64,0.002000,0.100000,1.000000,45,0.956921,0.002352
64,0.002000,0.100000,1.000000,50,0.955313,0.002349
64,0.005000,0.001000,0.750000,5,0.967419,0.002347
64,0.005000,0.001000,0.750000,10,0.962049,0.002201
64,0.005000,0.001000,0.750000,15,0.960835,0.002173
64,0.005000,0.001000,0.750000,20,0.960544,0.002169
64,0.005000,0.001000,0.750000,25,0.960481,0.002171
64,0.005000,0.001000,0.750000,29,0.963465,0.000000
64,0.005000,0.001000,0.750000,30,0.960137,0.002033
64,0.005000,0.001000,0.750000,31,0.960481,0.002180
64,0.005000,0.001000,0.750000,32,0.958584,0.000000
64,0.005000,0.001000,0.775000,5,0.966396,0.002274
64,0.005000,0.001000,0.775000,10,0.960165,0.002110
64,0.005000,0.001000,0.775000,15,0.958520,0.002087
64,0.005000,0.001000,0.775000,20,0.958077,0.002082
64,0.005000,0.001000,0.775000,25,0.957948,0.002085
64,0.005000,0.001000,0.775000,30,0.957918,0.002088
64,0.005000,0.001000,0.775000,31,0.960726,0.000000
64,0.005000,0.001000,0.775000,33,0.959088,0.002406
64,0.005000,0.001000,0.775000,34,0.957921,0.001758
64,0.005000,0.001000,0.775000,35,0.956183,0.000174
64,0.005000,0.001000,0.775000,36,0.956272,0.000000
64,0.005000,0.001000,0.800000,5,0.965565,0.002256
64,0.005000,0.001000,0.800000,10,0.958332,0.002144
64,0.005000,0.001000,0.800000,15,0.956237,0.002114
64,0.005000,0.001000,0.800000,20,0.955614,0.002108
64,0.005000,0.001000,0.800000,25,0.955409,0.002104
64,0.005000,0.001000,0.800000,30,0.955336,0.002106
64,0.005000,0.001000,0.800000,35,0.955317,0.002109
64,0.005000,0.001000,0.800000,36,0.954550,0.000000
64,0.005000,0.001000,0.800000,37,0.956765,0.002253
64,0.005000,0.001000,0.800000,38,0.954279,0.001105
64,0.005000,0.001000,0.800000,39,0.953309,0.000000
64,0.005000,0.001000,0.800000,40,0.953811,0.000000
64,0.005000,0.001000,0.800000,41,0.953811,0.000000
64,0.005000,0.001000,0.825000,5,0.964519,0.002313
64,0.005000,0.001000,0.825000,10,0.956410,0.002170
64,0.005000,0.001000,0.825000,15,0.954026,0.002140
64,0.005000,0.001000,0.825000,20,0.953226,0.002140
64,0.005000,0.001000,0.825000,25,0.952958,0.002137
64,0.005000,0.001000,0.825000,30,0.952848,0.002134
64,0.005000,0.001000,0.825000,35,0.952794,0.002135
64,0.005000,0.001000,0.825000,40,0.952776,0.002136
64,0.005000,0.001000,0.825000,41,0.955873,0.000000
64,0.005000,0.001000,0.825000,42,0.951006,0.000000
64,0.005000,0.001000,0.825000,43,0.953025,0.002365
64,0.005000,0.001000,0.825000,44,0.952109,0.001038
64,0.005000,0.001000,0.825000,45,0.951506,0.000000
